timestamp,n_samples,n_features,classes,activation,solver,iterations,train_score,test_score,system,layers,layer_size,energy,avg_iteration_energy,cost
2022-03-24T00:31:32.339920,5000,20,7,relu,adam,75,1.0,0.868,Adriaan,2,500,621.860657,8.291475426666667,11.837918515169541
2022-03-24T00:31:38.998484,1000,50,2,relu,adam,97,1.0,0.9,Adriaan,2,100,48.327576,0.4982224329896907,0.9199776513979774
2022-03-24T00:31:46.462253,1000,50,2,relu,adam,75,1.0,0.908,Adriaan,2,200,52.01239,0.6934985333333333,0.9901228316478288
2022-03-24T00:31:56.545112,1000,50,2,relu,adam,62,1.0,0.908,Adriaan,2,500,123.313232,1.9889230967741935,2.3474261891731114
2022-03-24T00:32:03.431922,2000,50,2,relu,adam,80,1.0,0.942,Adriaan,2,100,65.512939,0.8189117375,1.2471231695419394
2022-03-24T00:32:11.181982,2000,50,2,relu,adam,61,1.0,0.944,Adriaan,2,200,72.29126,1.1851026229508195,1.3761572397382509
2022-03-24T00:32:24.129774,2000,50,2,relu,adam,50,1.0,0.954,Adriaan,2,500,185.771606,3.71543212,3.5364017798929206
2022-03-24T00:32:32.297386,5000,50,2,relu,adam,57,1.0,0.9648,Adriaan,2,100,99.000732,1.736854947368421,1.8846064390243902
2022-03-24T00:32:41.758148,5000,50,2,relu,adam,45,1.0,0.9704,Adriaan,2,200,113.584229,2.5240939777777776,2.1622220868530637
2022-03-24T00:32:59.720332,5000,50,2,relu,adam,38,1.0,0.9768,Adriaan,2,500,322.296753,8.481493500000001,6.135333787031529
2022-03-24T00:33:06.304751,1000,50,3,relu,adam,128,1.0,0.852,Adriaan,2,100,48.988037,0.3827190390625,0.9325503771564545
2022-03-24T00:33:13.552490,1000,50,3,relu,adam,90,1.0,0.852,Adriaan,2,200,57.656738,0.6406304222222222,1.0975702653182628
2022-03-24T00:33:23.842524,1000,50,3,relu,adam,66,1.0,0.868,Adriaan,2,500,131.855591,1.997811984848485,2.5100409946460442
2022-03-24T00:33:30.877793,2000,50,3,relu,adam,101,1.0,0.872,Adriaan,2,100,65.435181,0.6478730792079208,1.2456429458655562
2022-03-24T00:33:39.337776,2000,50,3,relu,adam,68,1.0,0.874,Adriaan,2,200,77.147888,1.1345277647058822,1.4686094086853063
2022-03-24T00:33:52.452449,2000,50,3,relu,adam,52,1.0,0.912,Adriaan,2,500,198.57428,3.8187361538461535,3.780117168352171
2022-03-24T00:34:01.329772,5000,50,3,relu,adam,78,1.0,0.9296,Adriaan,2,100,106.253174,1.3622201794871795,2.022666013087448
2022-03-24T00:34:11.238967,5000,50,3,relu,adam,56,1.0,0.9376,Adriaan,2,200,134.649475,2.4044549107142856,2.5632261748958953
2022-03-24T00:34:31.590411,5000,50,3,relu,adam,43,1.0,0.9528,Adriaan,2,500,371.792664,8.646341023255815,7.077552199881024
2022-03-24T00:34:38.575018,1000,50,7,relu,adam,160,1.0,0.536,Adriaan,2,100,57.204773,0.35752983125000004,1.0889665294467579
2022-03-24T00:34:46.067944,1000,50,7,relu,adam,114,1.0,0.62,Adriaan,2,200,71.475708,0.6269798947368421,1.3606321570493753
2022-03-24T00:34:57.687367,1000,50,7,relu,adam,78,1.0,0.62,Adriaan,2,500,157.220276,2.015644564102564,2.9928904414039263
2022-03-24T00:35:05.567843,2000,50,7,relu,adam,143,1.0,0.666,Adriaan,2,100,86.427917,0.6043910279720279,1.645266712671029
2022-03-24T00:35:14.616318,2000,50,7,relu,adam,102,1.0,0.71,Adriaan,2,200,112.990479,1.107749794117647,2.150919290898275
2022-03-24T00:35:29.492879,2000,50,7,relu,adam,66,1.0,0.756,Adriaan,2,500,245.405273,3.718261712121212,4.6716054348602025
2022-03-24T00:35:40.171677,5000,50,7,relu,adam,122,1.0,0.7696,Adriaan,2,100,156.898682,1.2860547704918033,2.9867684854253422
2022-03-24T00:35:52.925321,5000,50,7,relu,adam,80,1.0,0.8168,Adriaan,2,200,195.210083,2.4401260375,3.7160753456276026
2022-03-24T00:36:17.566281,5000,50,7,relu,adam,55,1.0,0.8632,Adriaan,2,500,475.620056,8.647637381818182,9.054040328375967
2022-03-24T00:36:24.031484,1000,100,2,relu,adam,85,1.0,0.856,Adriaan,2,100,45.857971,0.5395055411764705,0.8729655395597858
2022-03-24T00:36:31.361176,1000,100,2,relu,adam,70,1.0,0.816,Adriaan,2,200,55.84668,0.7978097142857142,1.0631134800713862
2022-03-24T00:36:41.050013,1000,100,2,relu,adam,54,1.0,0.852,Adriaan,2,500,114.573792,2.121736888888889,2.1810596930398574
2022-03-24T00:36:48.463606,2000,100,2,relu,adam,78,1.0,0.916,Adriaan,2,100,67.872681,0.870162576923077,1.2920438976799524
2022-03-24T00:36:56.176231,2000,100,2,relu,adam,57,1.0,0.932,Adriaan,2,200,76.356934,1.3395953333333332,1.4535525806067815
2022-03-24T00:37:09.358062,2000,100,2,relu,adam,50,1.0,0.934,Adriaan,2,500,191.854858,3.8370971600000003,3.652204316478287
2022-03-24T00:37:17.776555,5000,100,2,relu,adam,63,1.0,0.9416,Adriaan,2,100,108.265625,1.7185019841269842,2.0609756097560976
2022-03-24T00:37:26.925318,5000,100,2,relu,adam,46,1.0,0.9392,Adriaan,2,200,127.310059,2.7676099782608694,2.423510938726948
2022-03-24T00:37:47.471014,5000,100,2,relu,adam,42,1.0,0.9592,Adriaan,2,500,372.43811,8.867574047619048,7.089839095776323
2022-03-24T00:37:54.179155,1000,100,3,relu,adam,108,1.0,0.684,Adriaan,2,100,46.376892,0.42941566666666664,0.8828438691255205
2022-03-24T00:38:01.608175,1000,100,3,relu,adam,82,1.0,0.712,Adriaan,2,200,56.30896,0.6866946341463415,1.0719135752528257
2022-03-24T00:38:11.268672,1000,100,3,relu,adam,56,1.0,0.728,Adriaan,2,500,118.218384,2.1110425714285714,2.2504391957168353
2022-03-24T00:38:18.846618,2000,100,3,relu,adam,95,1.0,0.83,Adriaan,2,100,65.148682,0.6857755999999999,1.2401890684116597
2022-03-24T00:38:26.539478,2000,100,3,relu,adam,72,1.0,0.826,Adriaan,2,200,82.421143,1.1447380972222223,1.5689926091612136
2022-03-24T00:38:40.057760,2000,100,3,relu,adam,55,1.0,0.856,Adriaan,2,500,213.198486,3.876336109090909,4.058507764425937
2022-03-24T00:38:49.370372,5000,100,3,relu,adam,74,1.0,0.8752,Adriaan,2,100,106.036377,1.4329240135135135,2.01853900297442
2022-03-24T00:38:59.319270,5000,100,3,relu,adam,54,1.0,0.8896,Adriaan,2,200,137.032104,2.5376315555555555,2.6085825865556216
2022-03-24T00:39:20.566145,5000,100,3,relu,adam,45,1.0,0.92,Adriaan,2,500,399.88324,8.886294222222222,7.61229249256395
2022-03-24T00:39:27.518887,1000,100,7,relu,adam,146,1.0,0.376,Adriaan,2,100,55.959106,0.38328154794520547,1.0652536537775135
2022-03-24T00:39:34.858132,1000,100,7,relu,adam,96,1.0,0.424,Adriaan,2,200,67.788635,0.7061316145833333,1.2904439738251041
2022-03-24T00:39:45.672127,1000,100,7,relu,adam,62,1.0,0.46,Adriaan,2,500,131.130981,2.115015822580645,2.4962471100535395
2022-03-24T00:39:53.589548,2000,100,7,relu,adam,136,1.0,0.48,Adriaan,2,100,85.794983,0.6308454632352941,1.633217998810232
2022-03-24T00:40:02.409540,2000,100,7,relu,adam,90,1.0,0.542,Adriaan,2,200,111.153015,1.2350335,2.1159407971445567
2022-03-24T00:40:17.415936,2000,100,7,relu,adam,64,1.0,0.604,Adriaan,2,500,252.140442,3.93969440625,4.799818051160024
2022-03-24T00:40:27.630005,5000,100,7,relu,adam,106,1.0,0.6528,Adriaan,2,100,145.280518,1.370570924528302,2.765601770374777
2022-03-24T00:40:39.469907,5000,100,7,relu,adam,74,1.0,0.6672,Adriaan,2,200,195.636841,2.6437410945945947,3.724199233789411
2022-03-24T00:41:03.070245,5000,100,7,relu,adam,52,1.0,0.7248,Adriaan,2,500,466.83429,8.9775825,8.886791957168352
2022-03-24T00:41:10.149069,1000,20,2,relu,adam,78,1.0,0.912,Adriaan,3,100,51.694458,0.6627494615384615,0.9840705865556216
2022-03-24T00:41:17.424392,1000,20,2,relu,adam,51,1.0,0.92,Adriaan,3,200,53.131775,1.0417995098039214,1.0114317668054729
2022-03-24T00:41:27.447759,1000,20,2,relu,adam,35,1.0,0.924,Adriaan,3,500,124.348022,3.5528006285714286,2.3671247495538372
2022-03-24T00:41:34.472770,2000,20,2,relu,adam,64,1.0,0.958,Adriaan,3,100,70.302368,1.0984745,1.3382961189767995
2022-03-24T00:41:42.238949,2000,20,2,relu,adam,43,1.0,0.952,Adriaan,3,200,76.593323,1.7812400697674418,1.4580525496728138
2022-03-24T00:41:56.492959,2000,20,2,relu,adam,34,1.0,0.96,Adriaan,3,500,220.264221,6.478359441176471,4.193013130279596
2022-03-24T00:42:05.114917,5000,20,2,relu,adam,54,1.0,0.9584,Adriaan,3,100,120.852844,2.2380156296296296,2.300589534800714
2022-03-24T00:42:15.258341,5000,20,2,relu,adam,38,1.0,0.9616,Adriaan,3,200,139.961487,3.68319702631579,2.6643471647828676
2022-03-24T00:42:40.427659,5000,20,2,relu,adam,33,1.0,0.9688,Adriaan,3,500,489.349426,14.828770484848485,9.315396568709101
2022-03-24T00:42:47.290640,1000,20,3,relu,adam,87,1.0,0.88,Adriaan,3,100,48.379272,0.5560835862068966,0.920961751338489
2022-03-24T00:42:54.689411,1000,20,3,relu,adam,64,1.0,0.896,Adriaan,3,200,59.025879,0.922279359375,1.1236336276026175
2022-03-24T00:43:05.716071,1000,20,3,relu,adam,45,1.0,0.896,Adriaan,3,500,154.326904,3.4294867555555557,2.937811378941107
2022-03-24T00:43:13.237742,2000,20,3,relu,adam,87,1.0,0.928,Adriaan,3,100,75.582764,0.8687674022988505,1.438815257584771
2022-03-24T00:43:21.772417,2000,20,3,relu,adam,58,1.0,0.916,Adriaan,3,200,92.387451,1.5928870862068965,1.7587141177870316
2022-03-24T00:43:36.906800,2000,20,3,relu,adam,40,1.0,0.926,Adriaan,3,500,258.760864,6.4690216000000005,4.925846310529447
2022-03-24T00:43:47.064569,5000,20,3,relu,adam,71,1.0,0.9216,Adriaan,3,100,131.267822,1.8488425633802816,2.4988520547293276
2022-03-24T00:43:57.920974,5000,20,3,relu,adam,45,1.0,0.9288,Adriaan,3,200,156.999817,3.4888848222222224,2.9886937204045214
2022-03-24T00:44:25.082185,5000,20,3,relu,adam,36,1.0,0.9408,Adriaan,3,500,549.577942,15.266053944444444,10.4619239405116
2022-03-24T00:44:32.845004,1000,20,7,relu,adam,141,1.0,0.66,Adriaan,3,100,66.730225,0.4732640070921986,1.270295776323617
2022-03-24T00:44:40.289854,1000,20,7,relu,adam,91,1.0,0.668,Adriaan,3,200,80.2146,0.881479120879121,1.5269882212968473
2022-03-24T00:44:53.611116,1000,20,7,relu,adam,61,1.0,0.664,Adriaan,3,500,203.248474,3.3319421967213114,3.8690964711481257
2022-03-24T00:45:01.984707,2000,20,7,relu,adam,121,1.0,0.746,Adriaan,3,100,111.361572,0.9203435702479339,2.119910948245092
2022-03-24T00:45:12.027962,2000,20,7,relu,adam,84,1.0,0.74,Adriaan,3,200,135.493896,1.6130225714285715,2.579300816180845
2022-03-24T00:45:30.930379,2000,20,7,relu,adam,53,1.0,0.792,Adriaan,3,500,331.464661,6.254050207547169,6.309856723378941
2022-03-24T00:45:43.258583,5000,20,7,relu,adam,111,1.0,0.8312,Adriaan,3,100,193.835876,1.7462691531531533,3.689915545508626
2022-03-24T00:45:56.711734,5000,20,7,relu,adam,70,1.0,0.8512,Adriaan,3,200,247.199219,3.5314174142857144,4.7057555074360495
2022-03-24T00:46:28.828437,5000,20,7,relu,adam,46,1.0,0.86,Adriaan,3,500,681.035583,14.805121369565217,12.964389444378346
2022-03-24T00:46:34.957602,1000,50,2,relu,adam,69,1.0,0.864,Adriaan,3,100,48.788269,0.7070763623188405,0.9287475359904819
2022-03-24T00:46:42.347129,1000,50,2,relu,adam,45,1.0,0.884,Adriaan,3,200,50.453857,1.1211968222222222,0.9604541487209994
2022-03-24T00:46:52.612095,1000,50,2,relu,adam,35,1.0,0.908,Adriaan,3,500,125.21936,3.577696,2.3837117906008327
2022-03-24T00:46:59.511168,2000,50,2,relu,adam,56,1.0,0.932,Adriaan,3,100,64.691772,1.1552102142857144,1.2314911980963712
2022-03-24T00:47:07.131544,2000,50,2,relu,adam,39,1.0,0.936,Adriaan,3,200,71.714844,1.838842153846154,1.3651844187983344
2022-03-24T00:47:20.001792,2000,50,2,relu,adam,27,1.0,0.95,Adriaan,3,500,181.608704,6.726248296296296,3.4571555788221295
2022-03-24T00:47:28.657843,5000,50,2,relu,adam,43,1.0,0.9632,Adriaan,3,100,102.117249,2.3748197441860466,1.9439333539559787
2022-03-24T00:47:37.703507,5000,50,2,relu,adam,31,1.0,0.9624,Adriaan,3,200,119.793152,3.864295225806452,2.2804169327781083
2022-03-24T00:47:57.861814,5000,50,2,relu,adam,25,1.0,0.9776,Adriaan,3,500,377.667908,15.10671632,7.189395036287924
2022-03-24T00:48:05.188297,1000,50,3,relu,adam,76,1.0,0.788,Adriaan,3,100,46.470947,0.6114598289473685,0.8846343271861987
2022-03-24T00:48:12.463409,1000,50,3,relu,adam,53,1.0,0.816,Adriaan,3,200,52.691284,0.9941751698113208,1.0030464533016064
2022-03-24T00:48:23.169246,1000,50,3,relu,adam,40,1.0,0.84,Adriaan,3,500,141.294678,3.53236695,2.6897261725163593
2022-03-24T00:48:30.804936,2000,50,3,relu,adam,64,1.0,0.86,Adriaan,3,100,63.421631,0.990962984375,1.2073124283164782
2022-03-24T00:48:38.346834,2000,50,3,relu,adam,46,1.0,0.876,Adriaan,3,200,80.13385,1.7420402173913043,1.5254510410469957
2022-03-24T00:48:52.816687,2000,50,3,relu,adam,35,1.0,0.888,Adriaan,3,500,229.249756,6.5499930285714285,4.36406436168947
2022-03-24T00:49:01.168352,5000,50,3,relu,adam,52,1.0,0.9136,Adriaan,3,100,105.515808,2.029150153846154,2.008629301606187
2022-03-24T00:49:11.333197,5000,50,3,relu,adam,37,1.0,0.9352,Adriaan,3,200,138.797424,3.75128172972973,2.6421877263533613
2022-03-24T00:49:33.809489,5000,50,3,relu,adam,28,1.0,0.9448,Adriaan,3,500,429.935547,15.354840964285714,8.184376861392028
2022-03-24T00:49:40.611539,1000,50,7,relu,adam,114,1.0,0.528,Adriaan,3,100,59.161072,0.5189567719298246,1.1262072004759072
2022-03-24T00:49:48.000777,1000,50,7,relu,adam,75,1.0,0.564,Adriaan,3,200,71.148376,0.9486450133333333,1.3544009708506841
2022-03-24T00:49:59.932902,1000,50,7,relu,adam,45,1.0,0.62,Adriaan,3,500,157.771973,3.5060438444444446,3.0033927043426534
2022-03-24T00:50:08.649458,2000,50,7,relu,adam,100,1.0,0.64,Adriaan,3,100,88.001892,0.8800189199999999,1.6752293539559786
2022-03-24T00:50:17.339018,2000,50,7,relu,adam,65,1.0,0.688,Adriaan,3,200,111.741272,1.7190964923076921,2.12713902676978
2022-03-24T00:50:33.964150,2000,50,7,relu,adam,43,1.0,0.722,Adriaan,3,500,281.689758,6.550924604651162,5.362327338488995
2022-03-24T00:50:45.022254,5000,50,7,relu,adam,84,1.0,0.7456,Adriaan,3,100,157.414368,1.8739805714285713,2.996585232599643
2022-03-24T00:50:57.484028,5000,50,7,relu,adam,54,1.0,0.7952,Adriaan,3,200,201.807983,3.7371848703703705,3.841674869720405
2022-03-24T00:51:24.672519,5000,50,7,relu,adam,36,1.0,0.8432,Adriaan,3,500,551.518982,15.319971722222224,10.49887413682332
2022-03-24T00:51:31.418757,1000,100,2,relu,adam,83,1.0,0.792,Adriaan,3,100,52.512695,0.6326830722891567,0.9996467816775729
2022-03-24T00:51:38.482995,1000,100,2,relu,adam,48,1.0,0.824,Adriaan,3,200,55.690002,1.160208375,1.0601309125520524
2022-03-24T00:51:49.272617,1000,100,2,relu,adam,40,1.0,0.844,Adriaan,3,500,142.222229,3.555555725,2.707383300416419
2022-03-24T00:51:56.798205,2000,100,2,relu,adam,61,1.0,0.9,Adriaan,3,100,69.200928,1.134441442622951,1.317328790005949
2022-03-24T00:52:04.356348,2000,100,2,relu,adam,41,1.0,0.902,Adriaan,3,200,82.869934,2.0212179024390244,1.5775359238548483
2022-03-24T00:52:18.154510,2000,100,2,relu,adam,32,1.0,0.916,Adriaan,3,500,212.736023,6.64800071875,4.049704185603807
2022-03-24T00:52:27.413382,5000,100,2,relu,adam,49,1.0,0.9288,Adriaan,3,100,108.866943,2.221774346938776,2.072422472337894
2022-03-24T00:52:37.214903,5000,100,2,relu,adam,33,1.0,0.9296,Adriaan,3,200,136.803101,4.145548515151515,2.6042232195121953
2022-03-24T00:52:58.132291,5000,100,2,relu,adam,25,1.0,0.9544,Adriaan,3,500,386.173279,15.446931159999998,7.351305727543129
2022-03-24T00:53:05.330038,1000,100,3,relu,adam,89,1.0,0.628,Adriaan,3,100,51.544861,0.5791557415730337,0.9812228149910767
2022-03-24T00:53:12.566159,1000,100,3,relu,adam,56,1.0,0.704,Adriaan,3,200,58.197083,1.039233625,1.1078564283164782
2022-03-24T00:53:24.258709,1000,100,3,relu,adam,48,1.0,0.72,Adriaan,3,500,168.404907,3.5084355625000003,3.205804297441999
2022-03-24T00:53:32.091124,2000,100,3,relu,adam,74,1.0,0.812,Adriaan,3,100,71.254517,0.9628988783783785,1.35642150148721
2022-03-24T00:53:40.783322,2000,100,3,relu,adam,53,1.0,0.822,Adriaan,3,200,93.550049,1.7650952641509434,1.7808456680547293
2022-03-24T00:53:55.970368,2000,100,3,relu,adam,39,1.0,0.874,Adriaan,3,500,262.134705,6.721402692307692,4.990071719214753
2022-03-24T00:54:05.419656,5000,100,3,relu,adam,54,1.0,0.8592,Adriaan,3,100,111.525635,2.065289537037037,2.1230340987507437
2022-03-24T00:54:15.887109,5000,100,3,relu,adam,40,1.0,0.8784,Adriaan,3,200,155.758179,3.893954475,2.965057541939322
2022-03-24T00:54:40.354265,5000,100,3,relu,adam,30,1.0,0.8992,Adriaan,3,500,471.148315,15.704943833333335,8.968914979179061
2022-03-24T00:54:47.627114,1000,100,7,relu,adam,113,1.0,0.4,Adriaan,3,100,60.797668,0.5380324601769911,1.1573619131469364
2022-03-24T00:54:55.093769,1000,100,7,relu,adam,75,1.0,0.412,Adriaan,3,200,77.307434,1.0307657866666666,1.4716465722784058
2022-03-24T00:55:07.513518,1000,100,7,relu,adam,49,1.0,0.42,Adriaan,3,500,180.331482,3.6802343265306123,3.432842013087448
2022-03-24T00:55:15.713631,2000,100,7,relu,adam,100,1.0,0.426,Adriaan,3,100,90.565918,0.90565918,1.7240388911362283
2022-03-24T00:55:24.574873,2000,100,7,relu,adam,65,1.0,0.49,Adriaan,3,200,119.324402,1.8357600307692308,2.2714936728138015
2022-03-24T00:55:42.157449,2000,100,7,relu,adam,47,1.0,0.554,Adriaan,3,500,313.238342,6.664645574468085,5.9628952671029145
2022-03-24T00:55:52.927269,5000,100,7,relu,adam,79,1.0,0.6016,Adriaan,3,100,154.433838,1.9548587088607596,2.9398470053539563
2022-03-24T00:56:05.423359,5000,100,7,relu,adam,52,1.0,0.6384,Adriaan,3,200,208.337891,4.006497903846154,3.965980078524688
2022-03-24T00:56:34.229515,5000,100,7,relu,adam,38,1.0,0.7168,Adriaan,3,500,590.35144,15.535564210526317,11.23809998810232
